ID_EMPRESA;ANY_FACTURA;NUM_FACTURA;QL_EMPLEAT_SGAB;FREQ_FACT;M3_BLOC1;M3_BLOC2;M3_BLOC3;M3_BLOC4;M3_BLOC5;IMP_TOTAL_FACT;IMP_AIGUA_IVA;ID_RECUPERACIO;ID_REGULARITZACIO;DATA_CARREC_RECAP;IDEN_LOT_LECT_FACT;NUM_PARTICIO;POLISSA_SUBM;DATA_FIN_FACT;ID_LOT_FACT;ANY_CALENDARI;MES_CALENDARI;ID_CONCEPTES;ID_DECLARADA;DNI_NIF_CLIENT;QL_GESTIO_FACT;QL_TIP_COBRA;NUM_ENTITAT_COBR;NUM_AGENCIA_APAR;NUM_COMPTE_DEPEN;DVER_COMPTE_BANC;TIP_FACTURA;DATA_EMISS_FACT;DATA_INI_FACT;QL_RESUM_COMPTABLE;TIP_QTA_SERV_FACT;ID_CALCUL_DIARI;US_AIGUA_SUBM_FACT;TIP_HABIT_SUBM_FA;NOMB_HABIT_FACT;SIT_SUBM_SERV_FACT;QL_IDIOMA_FACT;PUBLI_OFI_TARI_FA;ID_CARREC_SOCIETAT;QL_MONEDA;TIP_SUBM_SERV;NOM_CLIENT;NUM_INDEX;APROVADA_FACT;QL_TIP_COBRA_INI;QL_ENVIO_FACT;TIP_DOMESTIC;QL_DCL_CAI;TIP_FACT_ENV;EMISSORA;NUM_COMPTE_IBAN;TIP_FACT_SII;TIPUS_FACTURA
AB;2024;258;N;M;9;6;3;3;0;48.48;38.73;N;N;2024-04-19;L01;1;S000000030;2024-04-11;F01;24;04;S;N;00000030A;N;B;2100;1;30;00;OR;2024-04-14;2024-03-12;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 030;;; ; ; ; ;FP; ;ES76000000000000000000000000000030; ; 
AB;2024;259;N;M;9;6;3;7;0;70.08;53.75;N;N;2024-05-19;L01;1;S000000030;2024-05-11;F01;24;05;S;N;00000030A;N;B;2100;1;30;00;OR;2024-05-14;2024-04-12;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 030;;; ; ; ; ;FP; ;ES76000000000000000000000000000030; ; 
AB;2024;260;N;M;9;6;3;7;0;70.08;53.75;N;N;2024-06-19;L01;1;S000000030;2024-06-11;F01;24;06;S;N;00000030A;N;B;2100;1;30;00;OR;2024-06-14;2024-05-12;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 030;;; ; ; ; ;FP; ;ES76000000000000000000000000000030; ; 
AB;2024;261;N;M;9;6;3;5;0;59.28;46.23;N;N;2024-07-19;L01;1;S000000030;2024-07-11;F01;24;07;S;N;00000030A;N;B;2100;1;30;00;OR;2024-07-14;2024-06-12;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 030;;; ; ; ; ;FP; ;ES76000000000000000000000000000030; ; 
AB;2024;262;N;M;9;6;0;0;0;21.36;19.01;N;N;2024-08-19;L01;1;S000000030;2024-08-11;F01;24;08;S;N;00000030A;N;B;2100;1;30;00;OR;2024-08-14;2024-07-12;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 030;;; ; ; ; ;FP; ;ES76000000000000000000000000000030; ; 
AB;2024;263;N;M;9;6;3;7;0;70.08;53.75;N;N;2024-09-19;L01;1;S000000030;2024-09-11;F01;24;09;S;N;00000030A;N;B;2100;1;30;00;OR;2024-09-14;2024-08-12;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 030;;; ; ; ; ;FP; ;ES76000000000000000000000000000030; ; 
AB;2024;264;N;M;9;6;3;5;0;59.28;46.23;N;N;2024-10-19;L01;1;S000000030;2024-10-11;F01;24;10;S;N;00000030A;N;B;2100;1;30;00;OR;2024-10-14;2024-09-12;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 030;;; ; ; ; ;FP; ;ES76000000000000000000000000000030; ; 
AB;2024;265;N;M;9;6;3;4;0;53.88;42.48;N;N;2024-11-19;L01;1;S000000030;2024-11-11;F01;24;11;S;N;00000030A;N;B;2100;1;30;00;OR;2024-11-14;2024-10-12;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 030;;; ; ; ; ;FP; ;ES76000000000000000000000000000030; ; 
AB;2024;266;N;M;9;6;3;2;0;43.08;34.97;N;N;2024-12-19;L01;1;S000000030;2024-12-11;F01;24;12;S;N;00000030A;N;B;2100;1;30;00;OR;2024-12-14;2024-11-12;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 030;;; ; ; ; ;FP; ;ES76000000000000000000000000000030; ; 
AB;2025;309;N;M;9;6;3;4;0;53.88;42.48;N;N;2025-01-19;L01;1;S000000030;2025-01-11;F01;25;01;S;N;00000030A;N;B;2100;1;30;00;OR;2025-01-14;2024-12-12;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 030;;; ; ; ; ;FP; ;ES76000000000000000000000000000030; ; 
AB;2025;310;N;M;9;6;3;5;0;59.28;46.23;N;N;2025-02-19;L01;1;S000000030;2025-02-11;F01;25;02;S;N;00000030A;N;B;2100;1;30;00;OR;2025-02-14;2025-01-12;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 030;;; ; ; ; ;FP; ;ES76000000000000000000000000000030; ; 
AB;2025;311;N;M;9;6;3;4;0;53.88;42.48;N;N;2025-03-19;L01;1;S000000030;2025-03-11;F01;25;03;S;N;00000030A;N;B;2100;1;30;00;OR;2025-03-14;2025-02-12;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 030;;; ; ; ; ;FP; ;ES76000000000000000000000000000030; ; 
AB;2025;312;N;M;9;6;3;2;0;43.08;34.97;N;N;2025-04-19;L01;1;S000000030;2025-04-11;F01;25;04;S;N;00000030A;N;B;2100;1;30;00;OR;2025-04-14;2025-03-12;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 030;;; ; ; ; ;FP; ;ES76000000000000000000000000000030; ; 
AB;2025;313;N;M;9;6;3;5;0;59.28;46.23;N;N;2025-05-19;L01;1;S000000030;2025-05-11;F01;25;05;S;N;00000030A;N;B;2100;1;30;00;OR;2025-05-14;2025-04-12;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 030;;; ; ; ; ;FP; ;ES76000000000000000000000000000030; ; 
AB;2025;314;N;M;9;6;3;7;0;70.08;53.75;N;N;2025-06-19;L01;1;S000000030;2025-06-11;F01;25;06;S;N;00000030A;N;B;2100;1;30;00;OR;2025-06-14;2025-05-12;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 030;;; ; ; ; ;FP; ;ES76000000000000000000000000000030; ; 
AB;2025;315;N;M;9;6;3;9;0;80.88;61.26;N;N;2025-07-19;L01;1;S000000030;2025-07-11;F01;25;07;S;N;00000030A;N;B;2100;1;30;00;OR;2025-07-14;2025-06-12;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 030;;; ; ; ; ;FP; ;ES76000000000000000000000000000030; ; 
AB;2025;316;N;M;9;6;0;0;0;21.36;19.01;N;N;2025-08-19;L01;1;S000000030;2025-08-11;F01;25;08;S;N;00000030A;N;B;2100;1;30;00;OR;2025-08-14;2025-07-12;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 030;;; ; ; ; ;FP; ;ES76000000000000000000000000000030; ; 
AB;2025;317;N;M;9;6;3;4;0;53.88;42.48;N;N;2025-09-19;L01;1;S000000030;2025-09-11;F01;25;09;S;N;00000030A;N;B;2100;1;30;00;OR;2025-09-14;2025-08-12;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 030;;; ; ; ; ;FP; ;ES76000000000000000000000000000030; ; 
AB;2025;318;N;M;9;6;3;5;0;59.28;46.23;N;N;2025-10-19;L01;1;S000000030;2025-10-11;F01;25;10;S;N;00000030A;N;B;2100;1;30;00;OR;2025-10-14;2025-09-12;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 030;;; ; ; ; ;FP; ;ES76000000000000000000000000000030; ; 
AB;2025;319;N;M;9;6;3;2;0;43.08;34.97;N;N;2025-11-19;L01;1;S000000030;2025-11-11;F01;25;11;S;N;00000030A;N;B;2100;1;30;00;OR;2025-11-14;2025-10-12;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 030;;; ; ; ; ;FP; ;ES76000000000000000000000000000030; ; 
AB;2025;320;N;M;9;6;3;3;0;48.48;38.73;N;N;2025-12-19;L01;1;S000000030;2025-12-11;F01;25;12;S;N;00000030A;N;B;2100;1;30;00;OR;2025-12-14;2025-11-12;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 030;;; ; ; ; ;FP; ;ES76000000000000000000000000000030; ; 
AB;2026;217;N;M;9;6;3;2;0;43.08;34.97;N;N;2026-01-19;L01;1;S000000030;2026-01-11;F01;26;01;S;N;00000030A;N;B;2100;1;30;00;OR;2026-01-14;2025-12-12;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 030;;; ; ; ; ;FP; ;ES76000000000000000000000000000030; ; 
AB;2026;218;N;M;9;6;3;4;0;53.88;42.48;N;N;2026-02-19;L01;1;S000000030;2026-02-11;F01;26;02;S;N;00000030A;N;B;2100;1;30;00;OR;2026-02-14;2026-01-12;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 030;;; ; ; ; ;FP; ;ES76000000000000000000000000000030; ; 
AB;2026;219;N;M;9;6;3;3;0;48.48;38.73;N;N;2026-03-19;L01;1;S000000030;2026-03-11;F01;26;03;S;N;00000030A;N;B;2100;1;30;00;OR;2026-03-14;2026-02-12;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 030;;; ; ; ; ;FP; ;ES76000000000000000000000000000030; ; 
AB;2026;220;N;M;9;6;3;2;0;43.08;34.97;N;N;2026-04-19;L01;1;S000000030;2026-04-11;F01;26;04;S;N;00000030A;N;B;2100;1;30;00;OR;2026-04-14;2026-03-12;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 030;;; ; ; ; ;FP; ;ES76000000000000000000000000000030; ; 
AB;2026;221;N;M;9;6;3;4;0;53.88;42.48;N;N;2026-05-19;L01;1;S000000030;2026-05-11;F01;26;05;S;N;00000030A;N;B;2100;1;30;00;OR;2026-05-14;2026-04-12;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 030;;; ; ; ; ;FP; ;ES76000000000000000000000000000030; ; 
AB;2026;222;N;M;9;6;3;6;0;64.68;49.99;N;N;2026-06-19;L01;1;S000000030;2026-06-11;F01;26;06;S;N;00000030A;N;B;2100;1;30;00;OR;2026-06-14;2026-05-12;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 030;;; ; ; ; ;FP; ;ES76000000000000000000000000000030; ; 
AB;2026;223;N;M;9;6;3;8;0;75.48;57.51;N;N;2026-07-19;L01;1;S000000030;2026-07-11;F01;26;07;S;N;00000030A;N;B;2100;1;30;00;OR;2026-07-14;2026-06-12;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 030;;; ; ; ; ;FP; ;ES76000000000000000000000000000030; ; 
AB;2021;100;N;M;9;3;0;0;0;14.55;13.57;N;N;2021-08-29;L01;1;S000000031;2021-08-21;F01;21;08;S;N;00000031A;N;B;2100;1;31;00;OR;2021-08-24;2021-08-04;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
AB;2021;101;N;M;9;1;0;0;0;11.55;9.96;N;N;2021-09-29;L01;1;S000000031;2021-09-21;F01;21;09;S;N;00000031A;N;B;2100;1;31;00;OR;2021-09-24;2021-08-22;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
AB;2021;102;N;M;9;2;0;0;0;13.05;11.77;N;N;2021-10-29;L01;1;S000000031;2021-10-21;F01;21;10;S;N;00000031A;N;B;2100;1;31;00;OR;2021-10-24;2021-09-22;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
AB;2021;103;N;M;9;1;0;0;0;11.55;9.96;N;N;2021-11-29;L01;1;S000000031;2021-11-21;F01;21;11;S;N;00000031A;N;B;2100;1;31;00;OR;2021-11-24;2021-10-22;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
AB;2021;104;N;M;9;1;0;0;0;11.55;9.96;N;N;2021-12-29;L01;1;S000000031;2021-12-21;F01;21;12;S;N;00000031A;N;B;2100;1;31;00;OR;2021-12-24;2021-11-22;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
AB;2022;155;N;M;9;0;0;0;0;10.05;8.15;N;N;2022-01-29;L01;1;S000000031;2022-01-21;F01;22;01;S;N;00000031A;N;B;2100;1;31;00;OR;2022-01-24;2021-12-22;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
AB;2022;156;N;M;9;1;0;0;0;11.55;9.96;N;N;2022-03-01;L01;1;S000000031;2022-02-21;F01;22;02;S;N;00000031A;N;B;2100;1;31;00;OR;2022-02-24;2022-01-22;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
AB;2022;157;N;M;9;1;0;0;0;11.55;9.96;N;N;2022-03-29;L01;1;S000000031;2022-03-21;F01;22;03;S;N;00000031A;N;B;2100;1;31;00;OR;2022-03-24;2022-02-22;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
AB;2022;158;N;M;9;0;0;0;0;10.05;8.15;N;N;2022-04-29;L01;1;S000000031;2022-04-21;F01;22;04;S;N;00000031A;N;B;2100;1;31;00;OR;2022-04-24;2022-03-22;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
AB;2022;159;N;M;9;1;0;0;0;11.55;9.96;N;N;2022-05-29;L01;1;S000000031;2022-05-21;F01;22;05;S;N;00000031A;N;B;2100;1;31;00;OR;2022-05-24;2022-04-22;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
AB;2022;160;N;M;9;1;0;0;0;11.55;9.96;N;N;2022-06-29;L01;1;S000000031;2022-06-21;F01;22;06;S;N;00000031A;N;B;2100;1;31;00;OR;2022-06-24;2022-05-22;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
AB;2022;161;N;M;9;3;0;0;0;14.55;13.57;N;N;2022-07-29;L01;1;S000000031;2022-07-21;F01;22;07;S;N;00000031A;N;B;2100;1;31;00;OR;2022-07-24;2022-06-22;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
AB;2022;162;N;M;9;2;0;0;0;13.05;11.77;N;N;2022-08-29;L01;1;S000000031;2022-08-21;F01;22;08;S;N;00000031A;N;B;2100;1;31;00;OR;2022-08-24;2022-07-22;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
AB;2022;163;N;M;9;1;0;0;0;11.55;9.96;N;N;2022-09-29;L01;1;S000000031;2022-09-21;F01;22;09;S;N;00000031A;N;B;2100;1;31;00;OR;2022-09-24;2022-08-22;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
AB;2022;164;N;M;9;1;0;0;0;11.55;9.96;N;N;2022-10-29;L01;1;S000000031;2022-10-21;F01;22;10;S;N;00000031A;N;B;2100;1;31;00;OR;2022-10-24;2022-09-22;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
AB;2022;165;N;M;9;1;0;0;0;11.55;9.96;N;N;2022-11-29;L01;1;S000000031;2022-11-21;F01;22;11;S;N;00000031A;N;B;2100;1;31;00;OR;2022-11-24;2022-10-22;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
AB;2022;166;N;M;9;0;0;0;0;10.05;8.15;N;N;2022-12-29;L01;1;S000000031;2022-12-21;F01;22;12;S;N;00000031A;N;B;2100;1;31;00;OR;2022-12-24;2022-11-22;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
AB;2023;211;N;M;9;0;0;0;0;10.05;8.15;N;N;2023-01-29;L01;1;S000000031;2023-01-21;F01;23;01;S;N;00000031A;N;B;2100;1;31;00;OR;2023-01-24;2022-12-22;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
AB;2023;212;N;M;9;0;0;0;0;10.05;8.15;N;N;2023-03-01;L01;1;S000000031;2023-02-21;F01;23;02;S;N;00000031A;N;B;2100;1;31;00;OR;2023-02-24;2023-01-22;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
AB;2023;213;N;M;9;2;0;0;0;13.05;11.77;N;N;2023-03-29;L01;1;S000000031;2023-03-21;F01;23;03;S;N;00000031A;N;B;2100;1;31;00;OR;2023-03-24;2023-02-22;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
AB;2023;214;N;M;9;1;0;0;0;11.55;9.96;N;N;2023-04-29;L01;1;S000000031;2023-04-21;F01;23;04;S;N;00000031A;N;B;2100;1;31;00;OR;2023-04-24;2023-03-22;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
AB;2023;215;N;M;9;2;0;0;0;13.05;11.77;N;N;2023-05-29;L01;1;S000000031;2023-05-21;F01;23;05;S;N;00000031A;N;B;2100;1;31;00;OR;2023-05-24;2023-04-22;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
AB;2023;216;N;M;9;1;0;0;0;11.55;9.96;N;N;2023-06-29;L01;1;S000000031;2023-06-21;F01;23;06;S;N;00000031A;N;B;2100;1;31;00;OR;2023-06-24;2023-05-22;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
AB;2023;217;N;M;9;2;0;0;0;13.05;11.77;N;N;2023-07-29;L01;1;S000000031;2023-07-21;F01;23;07;S;N;00000031A;N;B;2100;1;31;00;OR;2023-07-24;2023-06-22;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
AB;2023;218;N;M;9;2;0;0;0;13.05;11.77;N;N;2023-08-29;L01;1;S000000031;2023-08-21;F01;23;08;S;N;00000031A;N;B;2100;1;31;00;OR;2023-08-24;2023-07-22;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
AB;2023;219;N;M;9;1;0;0;0;11.55;9.96;N;N;2023-09-29;L01;1;S000000031;2023-09-21;F01;23;09;S;N;00000031A;N;B;2100;1;31;00;OR;2023-09-24;2023-08-22;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
AB;2023;220;N;M;9;1;0;0;0;11.55;9.96;N;N;2023-10-29;L01;1;S000000031;2023-10-21;F01;23;10;S;N;00000031A;N;B;2100;1;31;00;OR;2023-10-24;2023-09-22;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
AB;2023;221;N;M;9;1;0;0;0;11.55;9.96;N;N;2023-11-29;L01;1;S000000031;2023-11-21;F01;23;11;S;N;00000031A;N;B;2100;1;31;00;OR;2023-11-24;2023-10-22;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
AB;2023;222;N;M;9;1;0;0;0;11.55;9.96;N;N;2023-12-29;L01;1;S000000031;2023-12-21;F01;23;12;S;N;00000031A;N;B;2100;1;31;00;OR;2023-12-24;2023-11-22;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
AB;2024;267;N;M;9;0;0;0;0;11.04;8.15;N;N;2024-01-29;L01;1;S000000031;2024-01-21;F01;24;01;S;N;00000031A;N;B;2100;1;31;00;OR;2024-01-24;2023-12-22;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
AB;2024;268;N;M;9;1;0;0;0;12.76;9.96;N;N;2024-02-29;L01;1;S000000031;2024-02-21;F01;24;02;S;N;00000031A;N;B;2100;1;31;00;OR;2024-02-24;2024-01-22;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
AB;2024;269;N;M;9;2;0;0;0;14.48;11.77;N;N;2024-03-29;L01;1;S000000031;2024-03-21;F01;24;03;S;N;00000031A;N;B;2100;1;31;00;OR;2024-03-24;2024-02-22;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
AB;2024;270;N;M;9;1;0;0;0;12.76;9.96;N;N;2024-04-29;L01;1;S000000031;2024-04-21;F01;24;04;S;N;00000031A;N;B;2100;1;31;00;OR;2024-04-24;2024-03-22;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
AB;2024;271;N;M;9;1;0;0;0;12.76;9.96;N;N;2024-05-29;L01;1;S000000031;2024-05-21;F01;24;05;S;N;00000031A;N;B;2100;1;31;00;OR;2024-05-24;2024-04-22;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
AB;2024;272;N;M;9;2;0;0;0;14.48;11.77;N;N;2024-06-29;L01;1;S000000031;2024-06-21;F01;24;06;S;N;00000031A;N;B;2100;1;31;00;OR;2024-06-24;2024-05-22;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
AB;2024;273;N;M;9;1;0;0;0;12.76;9.96;N;N;2024-07-29;L01;1;S000000031;2024-07-21;F01;24;07;S;N;00000031A;N;B;2100;1;31;00;OR;2024-07-24;2024-06-22;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
AB;2024;274;N;M;9;2;0;0;0;14.48;11.77;N;N;2024-08-29;L01;1;S000000031;2024-08-21;F01;24;08;S;N;00000031A;N;B;2100;1;31;00;OR;2024-08-24;2024-07-22;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
AB;2024;275;N;M;9;1;0;0;0;12.76;9.96;N;N;2024-09-29;L01;1;S000000031;2024-09-21;F01;24;09;S;N;00000031A;N;B;2100;1;31;00;OR;2024-09-24;2024-08-22;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
AB;2024;276;N;M;9;2;0;0;0;14.48;11.77;N;N;2024-10-29;L01;1;S000000031;2024-10-21;F01;24;10;S;N;00000031A;N;B;2100;1;31;00;OR;2024-10-24;2024-09-22;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
AB;2024;277;N;M;9;0;0;0;0;11.04;8.15;N;N;2024-11-29;L01;1;S000000031;2024-11-21;F01;24;11;S;N;00000031A;N;B;2100;1;31;00;OR;2024-11-24;2024-10-22;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
AB;2024;278;N;M;9;1;0;0;0;12.76;9.96;N;N;2024-12-29;L01;1;S000000031;2024-12-21;F01;24;12;S;N;00000031A;N;B;2100;1;31;00;OR;2024-12-24;2024-11-22;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
AB;2025;321;N;M;9;1;0;0;0;12.76;9.96;N;N;2025-01-29;L01;1;S000000031;2025-01-21;F01;25;01;S;N;00000031A;N;B;2100;1;31;00;OR;2025-01-24;2024-12-22;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
AB;2025;322;N;M;9;1;0;0;0;12.76;9.96;N;N;2025-03-01;L01;1;S000000031;2025-02-21;F01;25;02;S;N;00000031A;N;B;2100;1;31;00;OR;2025-02-24;2025-01-22;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
AB;2025;323;N;M;9;1;0;0;0;12.76;9.96;N;N;2025-03-29;L01;1;S000000031;2025-03-21;F01;25;03;S;N;00000031A;N;B;2100;1;31;00;OR;2025-03-24;2025-02-22;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
AB;2025;324;N;M;9;1;0;0;0;12.76;9.96;N;N;2025-04-29;L01;1;S000000031;2025-04-21;F01;25;04;S;N;00000031A;N;B;2100;1;31;00;OR;2025-04-24;2025-03-22;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
AB;2025;325;N;M;9;1;0;0;0;12.76;9.96;N;N;2025-05-29;L01;1;S000000031;2025-05-21;F01;25;05;S;N;00000031A;N;B;2100;1;31;00;OR;2025-05-24;2025-04-22;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
AB;2025;326;N;M;9;1;0;0;0;12.76;9.96;N;N;2025-06-29;L01;1;S000000031;2025-06-21;F01;25;06;S;N;00000031A;N;B;2100;1;31;00;OR;2025-06-24;2025-05-22;N;25;N;1;A;1;A;C;BOE2024A;N;E;D;CLIENTE 031;;; ; ; ; ;FP; ;ES76000000000000000000000000000031; ; 
